day,type,value_buy,value_sell
2018-03-04,Oficial,20.14,20.54
2018-03-04,Blue,20.10,20.50
2018-03-03,Oficial,20.14,20.54
2018-03-03,Blue,20.10,20.50
2018-03-02,Oficial,20.09,20.49
2018-03-02,Blue,20.03,20.43
2018-03-01,Oficial,20.03,20.43
2018-03-01,Blue,19.96,20.36
2018-02-28,Oficial,20.06,20.46
2018-02-28,Blue,19.98,20.38
2018-02-27,Oficial,20.09,20.49
2018-02-27,Blue,20.00,20.40
2018-02-26,Oficial,19.96,20.36
2018-02-26,Blue,19.97,20.37
2018-02-25,Oficial,19.88,20.28
2018-02-25,Blue,19.95,20.35
2018-02-24,Oficial,19.88,20.28
2018-02-24,Blue,19.95,20.35
2018-02-23,Oficial,19.88,20.28
2018-02-23,Blue,19.92,20.32
2018-02-22,Oficial,19.84,20.24
2018-02-22,Blue,19.84,20.30
2018-02-21,Oficial,19.80,20.20
2018-02-21,Blue,19.78,20.21
2018-02-20,Oficial,19.79,20.19
2018-02-20,Blue,18.07,20.22
2018-02-19,Oficial,19.58,20.10
2018-02-19,Blue,19.78,20.18
2018-02-18,Oficial,19.65,20.05
2018-02-18,Blue,19.75,20.15
2018-02-17,Oficial,19.65,20.05
2018-02-17,Blue,19.75,20.15
2018-02-16,Oficial,19.63,20.03
2018-02-16,Blue,19.23,20.13
2018-02-15,Oficial,19.74,20.14
2018-02-15,Blue,19.25,20.16
2018-02-14,Oficial,19.92,20.32
2018-02-14,Blue,19.82,20.22
2018-02-13,Oficial,19.96,20.36
2018-02-13,Blue,19.83,20.23
2018-02-12,Oficial,19.96,20.36
2018-02-12,Blue,19.83,20.23
2018-02-11,Oficial,19.96,20.36
2018-02-11,Blue,19.83,20.23
2018-02-10,Oficial,19.96,20.36
2018-02-10,Blue,19.83,20.23
2018-02-09,Oficial,19.89,20.29
2018-02-09,Blue,19.63,20.03
2018-02-08,Oficial,19.66,20.06
2018-02-08,Blue,19.49,19.89
2018-02-07,Oficial,19.54,19.94
2018-02-07,Blue,19.48,19.88
2018-02-06,Oficial,19.49,19.89
2018-02-06,Blue,19.51,19.91
2018-02-05,Oficial,19.42,19.82
2018-02-05,Blue,19.53,19.93
2018-02-04,Oficial,19.43,19.83
2018-02-04,Blue,19.52,19.92
2018-02-03,Oficial,19.43,19.83
2018-02-03,Blue,19.52,19.92
2018-02-02,Oficial,19.40,19.79
2018-02-02,Blue,19.53,19.93
2018-02-01,Oficial,19.47,19.87
2018-02-01,Blue,19.54,19.94
2018-01-31,Oficial,19.53,19.93
2018-01-31,Blue,19.60,20.00
2018-01-30,Oficial,19.50,19.90
2018-01-30,Blue,19.63,20.03
2018-01-29,Oficial,19.47,19.87
2018-01-29,Blue,19.60,20.00
2018-01-28,Oficial,19.45,19.85
2018-01-28,Blue,19.58,19.98
2018-01-27,Oficial,19.45,19.85
2018-01-27,Blue,19.58,19.98
2018-01-26,Oficial,19.44,19.84
2018-01-26,Blue,19.57,19.97
2018-01-25,Oficial,19.48,19.88
2018-01-25,Blue,19.60,20.00
2018-01-24,Oficial,19.06,19.47
2018-01-24,Blue,19.36,19.76
2018-01-23,Oficial,19.00,19.41
2018-01-23,Blue,19.33,19.73
2018-01-22,Oficial,18.95,19.36
2018-01-22,Blue,19.31,19.71
2018-01-21,Oficial,18.91,19.31
2018-01-21,Blue,19.29,19.69
2018-01-20,Oficial,18.91,19.31
2018-01-20,Blue,19.29,19.69
2018-01-19,Oficial,18.83,19.23
2018-01-19,Blue,19.26,19.66
2018-01-18,Oficial,18.79,19.19
2018-01-18,Blue,19.23,19.63
2018-01-17,Oficial,18.81,19.21
2018-01-17,Blue,19.21,19.61
2018-01-16,Oficial,18.71,19.11
2018-01-16,Blue,19.21,19.61
2018-01-15,Oficial,18.65,19.05
2018-01-15,Blue,19.18,19.58
2018-01-14,Oficial,18.66,19.06
2018-01-14,Blue,19.14,19.54
2018-01-13,Oficial,18.65,19.05
2018-01-13,Blue,19.14,19.54
2018-01-12,Oficial,18.61,19.01
2018-01-12,Blue,19.06,19.46
2018-01-11,Oficial,18.59,18.99
2018-01-11,Blue,18.95,19.35
2018-01-10,Oficial,18.75,19.15
2018-01-10,Blue,19.05,19.45
2018-01-09,Oficial,18.94,19.34
2018-01-09,Blue,19.17,19.57
2018-01-08,Oficial,18.91,19.31
2018-01-08,Blue,19.11,19.51
2018-01-07,Oficial,18.86,19.26
2018-01-07,Blue,19.05,19.45
2018-01-06,Oficial,18.86,19.26
2018-01-06,Blue,19.05,19.45
2018-01-05,Oficial,18.70,19.10
2018-01-05,Blue,19.04,19.44
2018-01-04,Oficial,18.46,18.86
2018-01-04,Blue,18.93,19.33
2018-01-03,Oficial,18.36,18.76
2018-01-03,Blue,18.86,19.26
2018-01-02,Oficial,18.47,18.87
2018-01-02,Blue,18.85,19.25
2018-01-01,Oficial,18.55,18.95
2018-01-01,Blue,18.88,19.28
2017-12-31,Oficial,18.55,18.95
2017-12-31,Blue,18.88,19.28
2017-12-30,Oficial,18.55,18.95
2017-12-30,Blue,18.88,19.28
2017-12-29,Oficial,18.81,19.22
2017-12-29,Blue,19.01,19.41
2017-12-28,Oficial,18.67,19.07
2017-12-28,Blue,18.84,19.24
2017-12-27,Oficial,18.31,18.71
2017-12-27,Blue,18.60,19.00
2017-12-26,Oficial,18.07,18.47
2017-12-26,Blue,18.23,18.63
2017-12-25,Oficial,17.94,18.34
2017-12-25,Blue,18.07,18.47
2017-12-24,Oficial,17.94,18.34
2017-12-24,Blue,18.07,18.47
2017-12-23,Oficial,17.94,18.34
2017-12-23,Blue,18.07,18.47
2017-12-22,Oficial,17.88,18.28
2017-12-22,Blue,17.92,18.32
2017-12-21,Oficial,17.73,18.13
2017-12-21,Blue,17.73,18.13
2017-12-20,Oficial,17.61,18.01
2017-12-20,Blue,17.71,18.11
2017-12-19,Oficial,17.48,17.89
2017-12-19,Blue,17.80,18.20
2017-12-18,Oficial,17.46,17.86
2017-12-18,Blue,17.75,18.15
2017-12-17,Oficial,17.45,17.85
2017-12-17,Blue,17.69,18.09
2017-12-16,Oficial,17.45,17.85
2017-12-16,Blue,17.69,18.09
2017-12-15,Oficial,17.38,17.78
2017-12-15,Blue,17.61,18.01
2017-12-14,Oficial,17.27,17.67
2017-12-14,Blue,17.48,17.94
2017-12-13,Oficial,17.26,17.66
2017-12-13,Blue,17.49,17.94
2017-12-12,Oficial,17.21,17.61
2017-12-12,Blue,17.54,17.94
2017-12-11,Oficial,17.22,17.62
2017-12-11,Blue,17.50,17.90
2017-12-10,Oficial,17.24,17.64
2017-12-10,Blue,17.48,17.88
2017-12-09,Oficial,17.24,17.64
2017-12-09,Blue,17.48,17.88
2017-12-08,Oficial,17.24,17.64
2017-12-08,Blue,17.48,17.88
2017-11-15,Oficial,17.37,17.77
2017-11-15,Blue,17.67,18.07
2017-11-14,Oficial,17.39,17.79
2017-11-14,Blue,17.67,18.07
2017-11-13,Oficial,17.41,17.81
2017-11-13,Blue,17.61,18.01
2017-11-12,Oficial,17.41,17.81
2017-11-12,Blue,17.58,17.98
2017-11-11,Oficial,17.41,17.81
2017-11-11,Blue,17.58,17.98
2017-11-10,Oficial,17.41,17.81
2017-11-10,Blue,17.56,17.96
2017-11-09,Oficial,17.44,17.84
2017-11-09,Blue,17.52,17.92
2017-11-08,Oficial,17.50,17.90
2017-11-08,Blue,17.56,17.96
2017-11-07,Oficial,17.51,17.91
2017-11-07,Blue,17.61,18.01
2017-11-06,Oficial,17.47,17.87
2017-11-06,Blue,17.61,18.01
2017-11-05,Oficial,17.47,17.87
2017-11-05,Blue,17.61,18.01
2017-11-04,Oficial,17.47,17.87
2017-11-04,Blue,17.61,18.01
2017-11-03,Oficial,17.45,17.85
2017-11-03,Blue,17.62,18.02
2017-11-02,Oficial,17.49,17.89
2017-11-02,Blue,17.63,18.03
2017-11-01,Oficial,17.54,17.94
2017-11-01,Blue,17.67,18.07
2017-10-31,Oficial,17.55,17.95
2017-10-31,Blue,17.73,18.13
2017-10-30,Oficial,17.55,17.95
2017-10-30,Blue,17.73,18.13
2017-10-29,Oficial,17.54,17.94
2017-10-29,Blue,17.72,18.12
2017-10-28,Oficial,17.54,17.94
2017-10-28,Blue,17.72,18.12
2017-10-27,Oficial,17.52,17.92
2017-10-27,Blue,17.69,18.09
2017-10-26,Oficial,17.42,17.82
2017-10-26,Blue,17.68,18.08
2017-10-25,Oficial,17.37,17.77
2017-10-25,Blue,17.72,18.12
2017-10-24,Oficial,17.33,17.73
2017-10-24,Blue,17.71,18.11
2017-10-23,Oficial,17.31,17.71
2017-10-23,Blue,17.63,18.03
2017-10-22,Oficial,17.37,17.77
2017-10-22,Blue,17.61,18.01
2017-10-21,Oficial,17.37,17.77
2017-10-21,Blue,17.61,18.01
2017-10-20,Oficial,17.36,17.76
2017-10-20,Blue,17.59,17.99
2017-10-19,Oficial,17.29,17.69
2017-10-19,Blue,17.63,18.03
2017-10-18,Oficial,17.27,17.67
2017-10-18,Blue,17.64,18.04
2017-10-17,Oficial,17.27,17.67
2017-10-17,Blue,17.55,17.95
2017-10-16,Oficial,17.27,17.67
2017-10-16,Blue,17.50,17.90
2017-10-15,Oficial,17.27,17.67
2017-10-15,Blue,17.50,17.90
2017-10-14,Oficial,17.27,17.67
2017-10-14,Blue,17.50,17.90
2017-10-13,Oficial,17.30,17.70
2017-10-13,Blue,17.49,17.89
2017-10-12,Oficial,17.34,17.74
2017-10-12,Blue,17.47,17.87
2017-10-11,Oficial,17.34,17.74
2017-10-11,Blue,17.46,17.86
2017-10-10,Oficial,17.36,17.76
2017-10-10,Blue,17.47,17.87
2017-10-09,Oficial,17.37,17.77
2017-10-09,Blue,17.43,17.82
2017-10-08,Oficial,17.37,17.77
2017-10-08,Blue,17.41,17.78
2017-10-07,Oficial,17.37,17.77
2017-10-07,Blue,17.41,17.78
2017-10-06,Oficial,17.33,17.73
2017-10-06,Blue,17.41,17.80
2017-10-05,Oficial,17.26,17.66
2017-10-05,Blue,17.41,17.81
2017-10-04,Oficial,17.30,17.70
2017-10-04,Blue,17.47,17.87
2017-10-03,Oficial,17.32,17.72
2017-10-03,Blue,17.54,17.94
2017-10-02,Oficial,17.26,17.66
2017-10-02,Blue,17.53,17.93
2017-10-01,Oficial,17.23,17.63
2017-10-01,Blue,17.51,17.91
2017-09-30,Oficial,17.23,17.63
2017-09-30,Blue,17.51,17.91
2017-09-29,Oficial,17.31,17.71
2017-09-29,Blue,17.54,17.94
2017-09-28,Oficial,17.42,17.82
2017-09-28,Blue,17.59,17.99
2017-09-27,Oficial,17.45,17.85
2017-09-27,Blue,17.63,18.03
2017-09-26,Oficial,17.42,17.82
2017-09-26,Blue,17.61,18.01
2017-09-25,Oficial,17.26,17.66
2017-09-25,Blue,17.56,17.96
2017-09-24,Oficial,17.19,17.59
2017-09-24,Blue,17.55,17.95
2017-09-23,Oficial,17.19,17.59
2017-09-23,Blue,17.55,17.95
2017-09-22,Oficial,17.18,17.58
2017-09-22,Blue,17.55,17.95
2017-09-21,Oficial,17.11,17.51
2017-09-21,Blue,17.57,17.97
2017-09-20,Oficial,17.05,17.45
2017-09-20,Blue,17.56,17.96
2017-09-19,Oficial,17.03,17.43
2017-09-19,Blue,17.55,17.95
2017-09-18,Oficial,16.93,17.33
2017-09-18,Blue,17.47,17.87
2017-09-17,Oficial,16.89,17.29
2017-09-17,Blue,17.44,17.84
2017-09-16,Oficial,16.89,17.29
2017-09-16,Blue,17.44,17.84
2017-09-15,Oficial,16.92,17.31
2017-09-15,Blue,17.45,17.85
2017-09-14,Oficial,17.01,17.36
2017-09-14,Blue,17.45,17.85
2017-09-13,Oficial,16.99,17.39
2017-09-13,Blue,17.46,17.86
2017-09-12,Oficial,17.04,17.44
2017-09-12,Blue,17.51,17.91
2017-09-11,Oficial,17.10,17.50
2017-09-11,Blue,17.50,17.90
2017-09-10,Oficial,17.11,17.51
2017-09-10,Blue,17.48,17.88
2017-09-09,Oficial,17.11,17.51
2017-09-09,Blue,17.48,17.88
2017-09-08,Oficial,17.12,17.52
2017-09-08,Blue,17.45,17.85
2017-09-07,Oficial,17.12,17.52
2017-09-07,Blue,17.50,17.90
2017-09-06,Oficial,17.15,17.55
2017-09-06,Blue,17.57,17.97
2017-09-05,Oficial,17.18,17.58
2017-09-05,Blue,17.67,18.06
2017-09-04,Oficial,17.16,17.56
2017-09-04,Blue,17.73,18.13
2017-09-03,Oficial,17.15,17.55
2017-09-03,Blue,17.75,18.15
2017-09-02,Oficial,17.15,17.55
2017-09-02,Blue,17.75,18.15
2017-09-01,Oficial,17.19,17.59
2017-09-01,Blue,17.79,18.19
2017-08-31,Oficial,17.27,17.67
2017-08-31,Blue,17.85,18.25
2017-08-30,Oficial,17.29,17.69
2017-08-30,Blue,17.88,18.28
2017-08-29,Oficial,17.19,17.59
2017-08-29,Blue,17.91,18.31
2017-08-28,Oficial,17.12,17.52
2017-08-28,Blue,17.89,18.29
2017-08-27,Oficial,17.11,17.51
2017-08-27,Blue,17.88,18.28
2017-08-26,Oficial,17.11,17.51
2017-08-26,Blue,17.88,18.28
2017-08-25,Oficial,17.10,17.50
2017-08-25,Blue,17.87,18.27
2017-08-24,Oficial,17.11,17.49
2017-08-24,Blue,17.88,18.28
2017-08-23,Oficial,17.13,17.53
2017-08-23,Blue,17.91,18.31
2017-08-22,Oficial,17.16,17.56
2017-08-22,Blue,17.90,18.30
2017-08-21,Oficial,17.20,17.60
2017-08-21,Blue,17.90,18.30
2017-08-20,Oficial,17.20,17.60
2017-08-20,Blue,17.90,18.30
2017-08-19,Oficial,17.20,17.60
2017-08-19,Blue,17.90,18.30
2017-08-18,Oficial,17.21,17.61
2017-08-18,Blue,17.93,18.33
2017-08-17,Oficial,17.14,17.54
2017-08-17,Blue,17.92,18.32
2017-08-16,Oficial,17.02,17.42
2017-08-16,Blue,17.81,18.21
2017-08-15,Oficial,17.03,17.43
2017-08-15,Blue,17.72,18.12
2017-08-14,Oficial,17.33,17.74
2017-08-14,Blue,17.89,18.29
2017-08-13,Oficial,17.61,18.01
2017-08-13,Blue,18.08,18.48
2017-08-12,Oficial,17.61,18.01
2017-08-12,Blue,18.08,18.48
2017-08-11,Oficial,17.61,18.01
2017-08-11,Blue,18.09,18.49
2017-08-10,Oficial,17.63,18.03
2017-08-10,Blue,18.03,18.43
2017-08-09,Oficial,17.62,18.02
2017-08-09,Blue,18.00,18.40
2017-08-08,Oficial,17.58,17.98
2017-08-08,Blue,17.86,18.26
2017-08-07,Oficial,17.56,17.96
2017-08-07,Blue,17.77,18.17
2017-08-06,Oficial,17.54,17.94
2017-08-06,Blue,17.75,18.15
2017-08-05,Oficial,17.54,17.94
2017-08-05,Blue,17.75,18.15
2017-08-04,Oficial,17.54,17.94
2017-08-04,Blue,17.77,18.17
2017-08-03,Oficial,17.50,17.90
2017-08-03,Blue,17.84,18.24
2017-08-02,Oficial,17.56,17.87
2017-08-02,Blue,17.81,18.16
2017-08-01,Oficial,17.51,17.91
2017-08-01,Blue,17.65,18.07
2017-07-31,Oficial,17.57,17.97
2017-07-31,Blue,17.85,18.27
2017-07-30,Oficial,17.61,18.01
2017-07-30,Blue,18.03,18.43
2017-07-29,Oficial,17.61,18.01
2017-07-29,Blue,18.03,18.43
2017-07-28,Oficial,17.54,17.94
2017-07-28,Blue,18.03,18.43
2017-07-27,Oficial,17.41,17.81
2017-07-27,Blue,17.93,18.33
2017-07-26,Oficial,17.31,17.71
2017-07-26,Blue,17.79,18.19
2017-07-25,Oficial,17.38,17.78
2017-07-25,Blue,17.68,18.08
2017-07-24,Oficial,17.36,17.76
2017-07-24,Blue,17.60,18.00
2017-07-23,Oficial,17.26,17.66
2017-07-23,Blue,17.56,17.96
2017-07-22,Oficial,17.26,17.66
2017-07-22,Blue,17.56,17.96
2017-07-21,Oficial,17.15,17.55
2017-07-21,Blue,17.49,17.89
2017-07-20,Oficial,17.05,17.45
2017-07-20,Blue,17.42,17.82
2017-07-19,Oficial,17.03,17.45
2017-07-19,Blue,17.44,17.84
2017-07-18,Oficial,16.86,17.27
2017-07-18,Blue,17.38,17.78
2017-07-17,Oficial,16.76,17.16
2017-07-17,Blue,17.23,17.63
2017-07-16,Oficial,16.75,17.15
2017-07-16,Blue,17.17,17.57
2017-07-15,Oficial,16.75,17.15
2017-07-15,Blue,17.17,17.57
2017-07-14,Oficial,16.81,17.21
2017-07-14,Blue,17.19,17.59
2017-07-13,Oficial,16.86,17.26
2017-07-13,Blue,17.13,17.53
2017-07-12,Oficial,16.89,17.29
2017-07-12,Blue,16.53,17.45
2017-07-11,Oficial,16.89,17.29
2017-07-11,Blue,16.63,17.34
2017-07-10,Oficial,16.89,17.29
2017-07-10,Blue,16.84,17.24
2017-07-09,Oficial,16.89,17.29
2017-07-09,Blue,16.80,17.20
2017-07-08,Oficial,16.89,17.29
2017-07-08,Blue,16.80,17.20
2017-07-07,Oficial,16.93,17.33
2017-07-07,Blue,16.83,17.23
2017-07-06,Oficial,17.04,17.41
2017-07-06,Blue,16.87,17.25
2017-07-05,Oficial,16.87,17.27
2017-07-05,Blue,16.65,17.05
2017-07-04,Oficial,16.71,17.11
2017-07-04,Blue,16.54,16.94
2017-07-03,Oficial,16.55,16.95
2017-07-03,Blue,16.46,16.86
2017-07-02,Oficial,16.48,16.88
2017-07-02,Blue,16.44,16.84
2017-07-01,Oficial,16.48,16.88
2017-07-01,Blue,16.44,16.84
2017-06-30,Oficial,16.41,16.81
2017-06-30,Blue,16.35,16.75
2017-06-29,Oficial,16.31,16.71
2017-06-29,Blue,16.29,16.69
2017-06-28,Oficial,16.27,16.67
2017-06-28,Blue,16.29,16.69
2017-06-27,Oficial,16.22,16.62
2017-06-27,Blue,16.30,16.70
2017-06-26,Oficial,16.08,16.48
2017-06-26,Blue,16.21,16.61
2017-06-25,Oficial,16.03,16.43
2017-06-25,Blue,16.16,16.56
2017-06-24,Oficial,16.03,16.43
2017-06-24,Blue,16.16,16.56
2017-06-23,Oficial,16.04,16.44
2017-06-23,Blue,16.14,16.54
2017-06-22,Oficial,16.10,16.50
2017-06-22,Blue,16.23,16.63
2017-06-21,Oficial,16.10,16.50
2017-06-21,Blue,16.29,16.69
2017-06-20,Oficial,15.99,16.39
2017-06-20,Blue,16.24,16.64
2017-06-19,Oficial,15.93,16.33
2017-06-19,Blue,16.18,16.58
2017-06-18,Oficial,15.90,16.30
2017-06-18,Blue,16.13,16.53
2017-06-17,Oficial,15.90,16.30
2017-06-17,Blue,16.13,16.53
2017-06-16,Oficial,15.84,16.24
2017-06-16,Blue,16.11,16.51
2017-06-15,Oficial,15.77,16.17
2017-06-15,Blue,16.10,16.50
2017-06-14,Oficial,15.77,16.17
2017-06-14,Blue,16.09,16.49
2017-06-13,Oficial,15.78,16.18
2017-06-13,Blue,16.03,16.43
2017-06-12,Oficial,15.78,16.18
2017-06-12,Blue,15.97,16.37
2017-06-11,Oficial,15.78,16.18
2017-06-11,Blue,15.95,16.35
2017-06-10,Oficial,15.78,16.18
2017-06-10,Blue,15.95,16.35
2017-06-09,Oficial,15.80,16.20
2017-06-09,Blue,15.95,16.35
2017-06-08,Oficial,15.86,16.26
2017-06-08,Blue,15.95,16.35
2017-06-07,Oficial,15.88,16.28
2017-06-07,Blue,15.97,16.37
2017-06-06,Oficial,15.90,16.30
2017-06-06,Blue,15.95,16.35
2017-06-05,Oficial,15.91,16.31
2017-06-05,Blue,15.93,16.33
2017-06-04,Oficial,15.91,16.31
2017-06-04,Blue,15.92,16.32
2017-06-03,Oficial,15.91,16.31
2017-06-03,Blue,15.92,16.32
2017-06-02,Oficial,15.92,16.32
2017-06-02,Blue,15.91,16.31
2017-06-01,Oficial,15.97,16.37
2017-06-01,Blue,15.96,16.36
2017-05-31,Oficial,15.98,16.38
2017-05-31,Blue,16.03,16.43
2017-05-30,Oficial,15.92,16.32
2017-05-30,Blue,16.02,16.42
2017-05-29,Oficial,15.91,16.31
2017-05-29,Blue,15.96,16.36
2017-05-28,Oficial,15.92,16.32
2017-05-28,Blue,15.94,16.34
2017-05-27,Oficial,15.92,16.32
2017-05-27,Blue,15.94,16.34
2017-05-26,Oficial,15.93,16.33
2017-05-26,Blue,15.91,16.31
2017-05-25,Oficial,15.95,16.35
2017-05-25,Blue,15.89,16.29
2017-05-24,Oficial,15.95,16.35
2017-05-24,Blue,15.88,16.28
2017-05-23,Oficial,15.98,16.38
2017-05-23,Blue,15.91,16.25
2017-05-22,Oficial,15.90,16.30
2017-05-22,Blue,15.76,16.16
2017-05-21,Oficial,15.82,16.22
2017-05-21,Blue,15.71,16.11
2017-05-20,Oficial,15.82,16.22
2017-05-20,Blue,15.71,16.11
2017-05-19,Oficial,15.83,16.23
2017-05-19,Blue,15.76,16.16
2017-05-18,Oficial,15.68,16.08
2017-05-18,Blue,15.73,16.13
2017-05-17,Oficial,15.51,15.90
2017-05-17,Blue,15.65,16.05
2017-05-16,Oficial,15.44,15.84
2017-05-16,Blue,15.60,16.00
2017-05-15,Oficial,15.36,15.76
2017-05-15,Blue,15.54,15.94
2017-05-14,Oficial,15.34,15.74
2017-05-14,Blue,15.53,15.93
2017-05-13,Oficial,15.34,15.74
2017-05-13,Blue,15.53,15.93
2017-05-12,Oficial,15.35,15.75
2017-05-12,Blue,15.52,15.92
2017-05-11,Oficial,15.40,15.80
2017-05-11,Blue,15.48,15.93
2017-05-10,Oficial,15.45,15.85
2017-05-10,Blue,15.49,15.94
2017-05-09,Oficial,15.39,15.79
2017-05-09,Blue,15.60,16.00
2017-05-08,Oficial,15.28,15.68
2017-05-08,Blue,15.55,15.95
2017-05-07,Oficial,15.26,15.66
2017-05-07,Blue,15.51,15.91
2017-05-06,Oficial,15.26,15.66
2017-05-06,Blue,15.51,15.91
2017-05-05,Oficial,15.25,15.65
2017-05-05,Blue,15.51,15.91
2017-05-04,Oficial,15.22,15.62
2017-05-04,Blue,15.50,15.90
2017-05-03,Oficial,15.21,15.61
2017-05-03,Blue,15.53,15.93
2017-05-02,Oficial,15.29,15.69
2017-05-02,Blue,15.58,15.98
2017-05-01,Oficial,15.34,15.74
2017-05-01,Blue,15.59,15.99
2017-04-30,Oficial,15.34,15.74
2017-04-30,Blue,15.59,15.99
2017-04-29,Oficial,15.34,15.74
2017-04-29,Blue,15.59,15.99
2017-04-28,Oficial,15.35,15.75
2017-04-28,Blue,15.56,15.96
2017-04-27,Oficial,15.37,15.77
2017-04-27,Blue,15.61,16.01
2017-04-26,Oficial,15.36,15.76
2017-04-26,Blue,15.68,16.08
2017-04-25,Oficial,15.33,15.73
2017-04-25,Blue,15.71,16.11
2017-04-24,Oficial,15.33,15.73
2017-04-24,Blue,15.70,16.10
2017-04-23,Oficial,15.33,15.73
2017-04-23,Blue,15.69,16.09
2017-04-22,Oficial,15.33,15.73
2017-04-22,Blue,15.69,16.09
2017-04-21,Oficial,15.32,15.72
2017-04-21,Blue,15.68,16.08
2017-04-20,Oficial,15.31,15.71
2017-04-20,Blue,15.69,16.09
2017-04-19,Oficial,15.25,15.65
2017-04-19,Blue,15.56,15.96
2017-04-18,Oficial,15.13,15.53
2017-04-18,Blue,15.49,15.89
2017-04-17,Oficial,15.10,15.50
2017-04-17,Blue,15.37,15.77
2017-04-16,Oficial,15.09,15.49
2017-04-16,Blue,15.29,15.69
2017-04-15,Oficial,15.09,15.49
2017-04-15,Blue,15.29,15.69
2017-04-14,Oficial,15.09,15.49
2017-04-14,Blue,15.29,15.69
2017-04-13,Oficial,15.09,15.49
2017-04-13,Blue,15.29,15.69
2017-04-12,Oficial,15.12,15.52
2017-04-12,Blue,15.29,15.69
2017-04-11,Oficial,15.17,15.57
2017-04-11,Blue,15.25,15.65
2017-04-10,Oficial,15.25,15.65
2017-04-10,Blue,15.27,15.66
2017-04-09,Oficial,15.28,15.68
2017-04-09,Blue,15.29,15.69
2017-04-08,Oficial,15.28,15.68
2017-04-08,Blue,15.29,15.69
2017-04-07,Oficial,15.29,15.69
2017-04-07,Blue,15.40,15.80
2017-04-06,Oficial,15.27,15.67
2017-04-06,Blue,15.47,15.87
2017-04-05,Oficial,15.27,15.67
2017-04-05,Blue,15.48,15.88
2017-04-04,Oficial,15.30,15.70
2017-04-04,Blue,15.55,15.95
2017-04-03,Oficial,15.29,15.69
2017-04-03,Blue,15.59,15.99
2017-04-02,Oficial,15.27,15.67
2017-04-02,Blue,15.58,15.98
2017-04-01,Oficial,15.27,15.67
2017-04-01,Blue,15.58,15.98
2017-03-31,Oficial,15.28,15.68
2017-03-31,Blue,15.52,15.92
2017-03-30,Oficial,15.32,15.72
2017-03-30,Blue,15.51,15.91
2017-03-29,Oficial,15.40,15.80
2017-03-29,Blue,15.61,16.01
2017-03-28,Oficial,15.46,15.86
2017-03-28,Blue,15.69,16.09
2017-03-27,Oficial,15.50,15.90
2017-03-27,Blue,15.70,16.10
2017-03-26,Oficial,15.51,15.91
2017-03-26,Blue,15.69,16.09
2017-03-25,Oficial,15.51,15.91
2017-03-25,Blue,15.69,16.09
2017-03-24,Oficial,15.51,15.91
2017-03-24,Blue,15.69,16.09
2017-03-23,Oficial,15.51,15.91
2017-03-23,Blue,15.68,16.08
2017-03-22,Oficial,15.51,15.91
2017-03-22,Blue,15.71,16.11
2017-03-21,Oficial,15.53,15.93
2017-03-21,Blue,15.78,16.18
2017-03-20,Oficial,15.49,15.89
2017-03-20,Blue,15.73,16.13
2017-03-19,Oficial,15.43,15.83
2017-03-19,Blue,15.67,16.07
2017-03-18,Oficial,15.43,15.83
2017-03-18,Blue,15.67,16.07
2017-03-17,Oficial,15.43,15.83
2017-03-17,Blue,15.72,16.05
2017-03-16,Oficial,15.43,15.83
2017-03-16,Blue,15.65,16.05
2017-03-15,Oficial,15.42,15.82
2017-03-15,Blue,15.67,16.07
2017-03-14,Oficial,15.41,15.81
2017-03-14,Blue,15.68,16.08
2017-03-13,Oficial,15.40,15.80
2017-03-13,Blue,15.66,16.06
2017-03-12,Oficial,15.40,15.80
2017-03-12,Blue,15.64,16.04
2017-03-11,Oficial,15.40,15.80
2017-03-11,Blue,15.64,16.04
2017-03-10,Oficial,15.44,15.84
2017-03-10,Blue,15.63,16.03
2017-03-09,Oficial,15.50,15.90
2017-03-09,Blue,15.62,16.02
2017-03-08,Oficial,15.45,15.85
2017-03-08,Blue,15.67,16.07
2017-03-07,Oficial,15.37,15.77
2017-03-07,Blue,15.70,16.10
2017-03-06,Oficial,15.34,15.74
2017-03-06,Blue,15.68,16.08
2017-03-05,Oficial,15.34,15.74
2017-03-05,Blue,15.67,16.07
2017-03-04,Oficial,15.34,15.74
2017-03-04,Blue,15.67,16.07
2017-03-03,Oficial,15.33,15.73
2017-03-03,Blue,15.64,16.04
2017-03-02,Oficial,15.35,15.75
2017-03-02,Blue,15.73,16.13
2017-03-01,Oficial,15.39,15.79
2017-03-01,Blue,15.82,16.27
2017-02-28,Oficial,15.41,15.81
2017-02-28,Blue,15.88,16.28
2017-02-27,Oficial,15.41,15.81
2017-02-27,Blue,15.88,16.28
2017-02-26,Oficial,15.41,15.81
2017-02-26,Blue,15.88,16.28
2017-02-25,Oficial,15.41,15.81
2017-02-25,Blue,15.88,16.28
2017-02-24,Oficial,15.44,15.84
2017-02-24,Blue,15.89,16.27
2017-02-23,Oficial,15.47,15.87
2017-02-23,Blue,15.92,16.32
2017-02-22,Oficial,15.52,15.92
2017-02-22,Blue,16.00,16.40
2017-02-21,Oficial,15.59,15.99
2017-02-21,Blue,16.07,16.47
2017-02-20,Oficial,15.56,15.96
2017-02-20,Blue,16.08,16.48
2017-02-19,Oficial,15.53,15.93
2017-02-19,Blue,16.08,16.48
2017-02-18,Oficial,15.53,15.93
2017-02-18,Blue,16.08,16.48
2017-02-17,Oficial,15.40,15.80
